"visit_date";"day";"time";"house_id";"neighbourhood";"visitor";"agent";"review";"building";"conservation";"size";"price";"location";"did_not_like_the_location";"expected_a_better_preserved_property";"bigger_in_photos";"different_from_the_listing";"others"
"2018-05-09";"2018-05-09";"9:15";892,821,989;Centro;#VALUE!;Mauro;"5";true;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"11:15";892,823,138;Botafogo;#VALUE!;Mauro;"1";false;false;false;false;false;false;true;false;false;
"2018-05-09";"2018-05-09";"13:45";892,828,452;Jardim Zaira;Elaine;Marcia;"4";false;false;false;false;false;false;false;true;false;
"2018-05-09";"2018-05-09";"8:00";892,824,023;Vila Buarque;Christyan;Marcelo;"5";true;true;true;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"9:30";892,815,630;Vila América;#VALUE!;Karina;"5";true;false;true;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"16:15";892,822,684;Paraíso;Dahra;Marco;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"8:45";892,824,041;Bela Vista;Helton;Marcelo;"5";false;false;true;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"14:15";892,820,253;Cambuí;Fabiano;Wesley;"5";false;true;true;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"14:15";892,788,915;Centro;Fabiano;Wesley;"4";false;false;false;false;false;false;false;true;false;
"2018-05-09";"5/9/2018";"12:45";892,822,891;Laranjeiras;Cristina;Jose;"4";false;false;false;false;false;false;false;false;false;muito cheiro de mofo e humidade, nao tem gás e nem como colocar um fogao.
"2018-05-07";"2018-05-07";"15:30";892,804,650;Moema;Carlos;Antonio;"5";true;true;true;false;true;false;false;false;false;
"2018-05-07";"2018-05-07";"15:30";892,804,650;Moema;Carlos;Antonio;"5";true;true;true;false;true;false;false;false;false;
"2018-05-07";"2018-05-07";"9:30";892,827,678;Santa Paula;Denis;Carla;"5";true;false;true;false;true;false;false;false;false;
"2018-05-07";"2018-05-07";"9:30";892,827,678;Santa Paula;Denis;Carla;"5";true;false;true;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"12:45";892,827,279;Dos Casa;Rodrigo;Karina;"5";true;true;true;true;true;false;false;false;false;
"2018-05-03";"2018-05-03";"8:00";892,819,541;Aclimação;Fernando;Claudir;"1";false;false;false;false;false;false;true;false;false;
"2018-05-07";"2018-05-07";"9:00";892,816,848;Jardim Flor da Montanha;#VALUE!;Marcia;"5";false;false;false;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"11:15";892,828,591;Indianópolis;Carla;William;"5";false;false;false;false;true;false;false;false;false;
"2018-05-09";"5/9/2018";"12:30";892,826,034;Vila Olímpia;Marina;Genis;"3";false;false;false;false;false;false;false;false;false;"O imovel parece ter menos de 90 metros quadrados de area útil.
A cozinha precisa dar uma reformada, não tem lugar para colocar a geladeira.
Tem pouco armários nos quartos."
"2018-05-09";"2018-05-09";"16:30";892,797,579;Liberdade;#VALUE!;Maria;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"15:00";892,790,890;Santo Amaro;Vanessa;Cristina;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"12:45";892,826,721;Vila Clementino;Caroline;Marialva;"5";false;false;true;true;false;false;false;false;false;
"2018-05-09";"2018-05-09";"12:15";892,798,167;Aclimação;Caroline;Marco;"5";true;false;false;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"11:15";892,815,744;Vila Clementino;Caroline;Wesley;"3";false;false;false;false;false;true;false;false;false;
"2018-05-09";"2018-05-09";"8:00";892,828,768;Botafogo;Fabrício;Araci;"4";false;false;false;false;false;false;false;true;false;
"2018-05-09";"2018-05-09";"10:30";892,813,782;Vila Clementino;Francisco;Madson;"3";false;false;false;false;false;false;true;true;false;
"2018-05-10";"5/10/2018";"9:15";892,820,939;Jardim Rizzo;Leandro;Marcelo;"4";false;false;false;false;false;false;false;false;false;condomínio pouco atrativo
"2018-05-10";"5/10/2018";"8:45";892,828,598;Copacabana;Erika;Denise;"4";false;false;false;false;false;false;false;false;false;imóvel com cara de apto de temporada com utensílios domésticos.
"2018-05-10";"5/10/2018";"10:00";892,828,544;Continental;Vânia;Joscelin;"4";false;false;false;false;false;false;false;false;false;minha percepcao é que tinha armario nos 2 quartos
"2018-05-10";"2018-05-10";"9:00";892,828,591;Indianópolis;Francisco;William;"5";true;true;true;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"9:45";892,824,332;Perdizes;Francine;Francisco;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"10:00";892,823,292;Bom Retiro;#VALUE!;Carlos;"5";false;false;true;false;true;false;false;false;false;
"2018-05-09";"5/9/2018";"15:45";892,810,319;Campos Elíseos;Anderson;Braulio;"3";false;false;false;false;false;false;true;false;false;poderia estar com os tacos presos ao chão e pintado.
"2018-05-10";"2018-05-10";"9:00";892,823,246;Barra da Tijuca;Rodrigo;Amarildo;"5";true;true;true;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"10:30";892,827,044;Barra da Tijuca;Rodrigo;Thiago;"5";true;true;true;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"9:15";892,818,600;Barra da Tijuca;Rodrigo;Irnaas;"5";true;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"12:30";892,823,589;Casa Verde;Juliana;Caio;"5";true;true;true;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"9:00";892,786,093;Vila Leopoldina;Marcos;Ricardo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"11:30";892,821,989;Centro;Iderval;Araci;"5";false;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"15:45";892,798,145;Liberdade;Maurício;Maria;"4";false;false;false;false;false;false;true;true;false;
"2018-05-10";"2018-05-10";"12:30";892,812,316;Indianópolis;Marina;Giovana;"5";false;false;true;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"12:00";892,828,953;Copacabana;Marcio;Camila;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-07";"2018-05-07";"9:00";892,826,314;Santa Efigênia;Roberto;Jose;"3";false;false;false;false;false;false;false;true;false;
"2018-05-10";"2018-05-10";"11:00";892,822,930;Campos Elíseos;Henrique;Alessandra;"4";false;false;false;false;false;false;false;true;false;
"2018-05-10";"2018-05-10";"12:30";892,827,880;Santa Cecília;Henrique;Raimundo;"4";false;false;false;false;false;false;false;true;false;
"2018-05-09";"2018-05-09";"14:00";892,790,480;Bela Vista;Alexis;Walter;"5";true;true;true;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"13:30";892,826,835;Centro;Felipe;Paulo;"4";false;false;false;false;false;true;false;false;false;
"2018-05-10";"2018-05-10";"13:45";892,824,651;Vila Mascote;Vanessa;Wesley;"5";true;false;false;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"10:45";892,828,757;Bela Vista;Larine;Marcos;"5";false;false;true;true;false;false;false;false;false;
"2018-05-10";"2018-05-10";"14:00";892,826,209;Cerqueira César;Luciana;Francisco;"5";true;true;false;true;true;false;false;false;false;
"2018-05-10";"5/10/2018";"12:00";892,827,961;Moema;Elena;Genis;"4";false;false;false;false;false;false;false;false;false;garagem deixou a desejar
"2018-05-03";"2018-05-03";"12:00";892,827,936;Cidade Monções;Esteban;Gisele;"5";false;false;false;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"13:00";892,822,518;Barra Funda;Francine;Carlos;"5";true;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"13:15";892,783,138;Barra Funda;Francine;Carlos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"5/10/2018";"13:30";892,820,404;Vila Parque Jabaquara;Ewerton;Demetrius;"1";false;false;false;false;false;true;true;false;false;Favela e cheiro de esgoto
"2018-05-10";"2018-05-10";"14:15";892,817,461;Botafogo;Marcelo;Paulo;"3";false;false;false;false;false;false;true;false;false;
"2018-05-10";"2018-05-10";"15:00";892,827,244;Botafogo;Marcelo;Araci;"5";true;true;true;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"14:45";892,828,920;Indianópolis;Carla;Patrícia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:30";892,823,138;Botafogo;Marcelo;Araci;"4";false;false;false;false;false;false;false;true;false;
"2018-05-10";"2018-05-10";"13:45";892,829,293;Barra da Tijuca;Rodrigo;Irnaas;"5";true;true;true;true;true;false;false;false;false;
"2018-05-10";"5/10/2018";"11:45";892,816,914;Barra da Tijuca;Maria;Fabiana;"3";false;false;false;false;false;false;false;false;false;ausência de armários quartos e banheiros
"2018-05-10";"5/10/2018";"11:45";892,816,914;Barra da Tijuca;Maria;Fabiana;"3";false;false;false;false;false;false;false;false;false;ausência de armários quartos e banheiros
"2018-05-10";"2018-05-10";"15:00";892,827,915;Barra da Tijuca;Maria;Fabiana;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:00";892,827,915;Barra da Tijuca;Maria;Fabiana;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:00";892,827,244;Botafogo;Felipe;Araci;"5";false;false;true;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:45";892,820,705;Centro;Felipe;Paulo;"3";false;false;false;false;false;false;true;true;false;
"2018-05-10";"2018-05-10";"15:15";892,823,138;Botafogo;Felipe;Araci;"4";false;false;false;false;false;false;false;true;false;
"2018-05-10";"2018-05-10";"16:15";892,828,814;Centro;Felipe;Antonio;"5";false;false;true;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"16:30";892,796,346;Bela Vista;Marcio;Marcelo;"3";false;false;false;false;false;false;true;false;false;
"2018-05-10";"2018-05-10";"12:30";892,824,626;Vila Clementino;André;Sandro;"5";false;false;false;false;true;false;false;false;false;
"2018-05-03";"2018-05-03";"11:30";892,813,679;Vila do Encontro;Heloisa;Ibiratan;"4";false;false;false;false;false;true;false;false;false;
"2018-05-03";"2018-05-03";"9:00";892,789,220;Jabaquara;Heloisa;Demetrius;"3";false;false;false;false;false;true;false;false;false;
"2018-05-10";"2018-05-10";"14:00";892,824,021;Barra Funda;Henrique;Danilo;"5";true;true;false;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"12:30";892,827,936;Cidade Monções;Clarissa;Francisca;"3";false;false;false;false;false;false;true;false;false;
"2018-05-10";"2018-05-10";"8:15";892,764,702;Cidade Monções;Clarissa;Sylvia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:15";892,825,259;Barra Funda;Filipe;Danilo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:30";892,824,342;Barra Funda;Filipe;Danilo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"13:30";892,817,548;Copacabana;Leonardo;Rosana;"5";false;true;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"9:00";892,828,809;Aclimação;Rafaela;Sandro;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:00";892,797,063;Saúde;Erika;José;"3";false;false;false;false;false;false;true;true;false;
"2018-05-10";"5/10/2018";"13:00";892,812,272;Vila Mascote;Djalma;Wesley;"2";false;false;false;false;false;true;true;true;true;demorou mais de uma hora para chegar as chaves. apto nao está em bom estado
"2018-05-10";"2018-05-10";"16:30";892,827,558;Jardim Brasil (zona Sul);Djalma;Demetrius;"5";true;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"16:00";892,828,757;Bela Vista;Barbara;Marcelo;"5";true;true;true;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"8:00";892,820,738;Vila Guarani (z Sul);Camila;Ibiratan;"5";true;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"9:30";892,828,621;Bela Vista;Carlos;Fabiano;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"9:30";892,828,621;Bela Vista;Carlos;Fabiano;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"11:00";892,826,057;Vila Guarani (z Sul);#VALUE!;Marialva;"5";true;true;false;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"9:45";892,826,056;Vila Guarani (z Sul);#VALUE!;Marialva;"5";true;true;false;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"17:15";892,816,961;Laranjeiras;Vitória;Fabio;"5";true;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"8:00";892,827,878;Jardim Arpoador;Yajaira;Wesley;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"5/9/2018";"15:45";892,801,833;Campo Belo;Juliana;Gilmara;"1";false;false;false;false;false;false;true;false;true;oi
"2018-05-10";"2018-05-10";"8:00";892,828,377;Campo Belo;Daniel;Antonio;"5";false;true;true;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"14:30";892,799,112;Consolação;Dahra;Rosangela;"3";false;false;false;false;false;false;true;false;false;
"2018-05-10";"2018-05-10";"10:00";892,827,345;Indianópolis;Caroline;Jeferson;"5";false;false;false;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"11:15";892,822,549;Santa Cecília;Caroline;Mauro;"5";false;false;true;false;true;false;false;false;false;
"2018-05-07";"5/7/2018";"11:15";892,819,283;Barra da Tijuca;Leda;Irnaas;"1";false;false;false;false;false;false;true;true;true;vcs ñ informam direito nem a localizações
"2018-05-10";"5/10/2018";"11:45";892,816,914;Barra da Tijuca;Leda;Fabiana;"1";false;false;false;false;false;false;false;true;true;näo tem espaço nem local preparado para uma máquina de lavar roupas
"2018-05-10";"5/10/2018";"12:15";892,822,699;Vila Olímpia;Luma;William;"1";false;false;false;false;false;false;true;true;true;fotos não transmitiram a realidade
"2018-05-10";"2018-05-10";"16:30";892,824,008;Lapa;Marcos;Ricardo;"5";false;true;false;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"15:45";892,796,355;Lapa;Marcos;Ricardo;"4";false;false;false;false;false;false;true;false;false;
"2018-05-10";"5/10/2018";"14:30";892,823,164;Vila Anglo Brasileira;Francine;Ricardo;"2";false;false;false;false;false;false;true;false;false;muitos problemas,armarios com defeito,banheiro sem chuveiro ,mofado etc
"2018-05-10";"5/10/2018";"16:15";892,820,132;Santa Cecília;Francine;Mauro;"4";false;false;false;false;false;false;false;true;false;foi otemo,gostei do imovel
"2018-05-10";"5/10/2018";"16:45";892,823,021;Santa Cecília;Francine;Mauro;"1";false;false;false;false;false;false;true;false;true;ruim
"2018-05-07";"2018-05-07";"12:15";892,825,900;Botafogo;Maria;Paulo;"5";false;false;false;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"13:30";892,817,548;Copacabana;Bruno;Rosana;"5";false;false;true;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"9:45";892,824,332;Perdizes;Rogerio;Francisco;"5";false;true;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"9:45";892,824,332;Perdizes;Rogerio;Francisco;"5";false;true;false;false;false;false;false;false;false;
"2018-05-10";"5/10/2018";"12:45";892,817,534;Consolação;Lucas;Walter;"3";false;false;false;false;false;false;false;false;false;não fala especificamente que não é bem um apartamento do prédio.
"2018-05-10";"2018-05-10";"9:30";892,791,890;Vila Suzana;Kleber;Marcelo;"5";false;false;false;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"16:30";892,814,907;Campos Elíseos;Maurício;Braulio;"5";true;true;true;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"11:00";892,780,221;Jardim Paulista;Francisco;Guilherme;"4";false;false;false;false;false;false;true;true;false;
"2018-05-10";"2018-05-10";"12:15";892,822,699;Vila Olímpia;Francisco;William;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-07";"2018-05-07";"16:30";892,815,170;Bosque;Paula;Marcos;"4";false;false;false;false;false;true;false;false;false;
"2018-05-10";"2018-05-10";"8:45";892,811,359;Bela Vista;#VALUE!;Marcos;"3";false;false;false;false;false;false;false;true;false;
"2018-05-10";"2018-05-10";"8:30";892,811,359;Bela Vista;#VALUE!;Marcos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"9:30";892,818,357;Barra da Tijuca;Rodrigo;Lise;"5";true;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"14:00";892,822,518;Barra Funda;Vinicius;Mario;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"13:30";892,827,017;Barra Funda;Vinicius;Mario;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"14:45";892,804,031;Vila Santa Catarina;Anna;Wesley;"5";true;true;true;true;true;false;false;false;false;
"2018-05-09";"2018-05-09";"15:30";892,825,176;Vila Mascote;Anna;Wesley;"5";true;true;true;true;true;false;false;false;false;
"2018-05-10";"2018-05-10";"13:30";892,819,670;�gua Branca;Thiago;Flávio;"5";true;false;true;true;false;false;false;false;false;
"2018-05-10";"5/10/2018";"16:45";892,828,809;Aclimação;Maria;Fernando;"5";false;true;true;true;true;false;false;false;false;Só falta a vaga na garagem
"2018-05-09";"2018-05-09";"15:30";892,814,884;Aclimação;Eliane;Ricardo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-09";"2018-05-09";"12:00";892,815,675;Bela Vista;Eliane;Victor;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"12:45";892,824,866;Bela Vista;Eliane;Paulo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"12:45";892,794,638;Bela Vista;Kelly;Sergio;"5";false;true;false;false;true;false;false;false;false;
"2018-05-10";"2018-05-10";"15:45";892,825,554;Vila Clementino;Alexis;Ibiratan;"5";true;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:00";892,828,179;Barra Funda;Felipe;Braulio;"5";true;true;true;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:00";892,827,159;Centro;Hernán;Kleber;"5";false;false;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:00";892,827,115;Aclimação;Wladia;Marialva;"5";true;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:30";892,822,516;Alto de Pinheiros;Anderson;Debora;"4";false;false;false;false;false;false;true;false;false;
"2018-05-10";"2018-05-10";"15:00";892,826,997;Vila Buarque;Stephanie;Raimundo;"5";false;true;true;false;false;false;false;false;false;
"2018-05-10";"2018-05-10";"15:45";892,825,556;Higienópolis;Stephanie;Marcelo;"3";false;false;false;false;false;false;true;true;false;
"2018-05-10";"2018-05-10";"16:30";892,825,884;Vila Buarque;Stephanie;Rosangela;"4";false;false;false;false;false;false;false;true;false;
"2018-05-10";"2018-05-10";"14:00";892,826,310;Santa Cecília;Stephanie;Pedro;"4";false;false;false;false;false;false;true;true;false;
"2018-05-10";"2018-05-10";"16:00";892,818,554;Higienópolis;Stephanie;Raimundo;"5";false;true;true;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:00";892,819,571;Perdizes;Pablo;Wagner;"5";false;true;true;true;false;false;false;false;false;
"2018-05-12";"5/12/2018";"9:30";892,827,323;Vila Uberabinha;Felipe;Werner;"4";false;false;false;false;false;false;false;false;false;Faltou apenas a informação de que a vaga de garagem não é fixa e é travada por outras vagas.
"2018-05-12";"2018-05-12";"9:00";892,823,206;Bela Vista;Gabriella;Wesley;"5";true;true;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:45";892,827,369;Vila Olímpia;Guilherme;Giovana;"5";true;false;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"10:00";892,822,502;Paraíso;Elena;Guerino;"5";true;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:45";892,825,719;Cerqueira César;Djalma;Fernando;"2";false;false;false;false;false;false;true;false;false;
"2018-05-12";"2018-05-12";"10:00";892,824,953;Jardim Flor da Montanha;Kate;Marcia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"10:15";892,818,877;Itaim Bibi;Luana;Antonio;"5";false;true;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"10:30";892,828,021;Vila Industrial;#VALUE!;Marco;"5";false;true;false;false;true;false;false;false;false;
"2018-05-09";"2018-05-09";"12:30";892,792,972;Santa Paula;Júlio;Claudio;"3";false;false;false;false;false;false;true;true;false;
"2018-05-12";"2018-05-12";"10:45";892,824,658;Centro;Amanda;Carlos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"10:45";892,810,919;Pinheiros;Bruna;Fernando;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"10:15";892,776,751;Consolação;Marina;Luiz;"5";false;false;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:00";892,822,549;Santa Cecília;Marina;Marcos;"5";false;false;false;false;true;false;false;false;false;
"2018-05-12";"5/12/2018";"10:15";892,820,501;Cidade Monções;Rafael;Pollyana;"1";false;false;false;false;false;false;false;true;false;quarto é minúsculo, não é suíte, planta horrível.
"2018-05-12";"5/12/2018";"9:45";892,825,316;Consolação;Fernanda;Sergio;"4";false;false;false;false;false;false;false;false;false;Quarto muito pequeno
"2018-05-12";"5/12/2018";"10:30";892,777,082;Consolação;Fernanda;Raimundo;"4";false;false;false;false;false;true;false;false;false;imóvel perfeito, mas localização ruim
"2018-05-12";"5/12/2018";"11:00";892,815,164;Consolação;Fernanda;Raimundo;"1";false;false;false;false;false;false;false;false;false;proprietário não deixou a chave
"2018-05-12";"5/12/2018";"10:15";892,828,664;Pinheiros;Pablo;Sandra;"4";false;false;false;false;false;false;false;false;false;sem lugar para máquina lava roupas
"2018-05-12";"2018-05-12";"9:15";892,828,705;Perdizes;João;Maria;"3";false;false;false;false;false;false;false;true;false;
"2018-05-12";"2018-05-12";"11:30";892,829,087;Perdizes;João;Maria;"4";false;false;false;false;false;false;true;false;false;
"2018-05-12";"2018-05-12";"11:15";892,794,638;Bela Vista;Gabriella;Marcelo;"5";false;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"11:00";892,824,332;Perdizes;Katia;Sergio;"5";false;true;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"11:00";892,820,532;�gua Branca;Guilherme;Danilo;"5";false;false;false;true;false;false;false;false;false;
"2018-05-12";"2018-05-12";"10:30";892,820,534;�gua Branca;Guilherme;Danilo;"5";false;false;false;true;false;false;false;false;false;
"2018-05-09";"2018-05-09";"10:00";892,823,948;Santa Cecília;André;Alessandra;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"12:30";892,797,063;Saúde;Rúbia;Valeria;"5";true;true;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"12:00";892,792,117;Vila Suzana;Mariana;Lilian;"5";false;false;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"11:45";892,796,346;Bela Vista;Raquel;Carlos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"11:30";892,789,827;Bela Vista;Amanda;Wesley;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"10:30";892,828,578;Pinheiros;Dayvyson;Debora;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"5/12/2018";"11:30";892,795,610;Vila Madalena;Lore;Gerson;"4";false;false;false;false;false;false;false;false;false;não tem fogão
"2018-05-12";"5/12/2018";"11:30";892,795,610;Vila Madalena;Lore;Gerson;"4";false;false;false;false;false;false;false;false;false;não tem fogão
"2018-05-12";"2018-05-12";"12:45";892,825,298;Bela Vista;Victoria;Paulo;"4";false;false;false;false;false;false;false;true;false;
"2018-05-12";"2018-05-12";"12:15";892,828,225;Vila Leopoldina;Pablo;Francisco;"4";false;false;false;false;false;true;false;false;false;
"2018-05-12";"2018-05-12";"12:45";892,824,374;Vila Leopoldina;Pablo;Francisco;"4";false;false;false;false;false;true;false;false;false;
"2018-05-12";"2018-05-12";"12:45";892,786,093;Vila Leopoldina;Pablo;Francisco;"4";false;false;false;false;false;true;false;false;false;
"2018-05-12";"2018-05-12";"13:15";892,828,836;Santo Amaro;Angai;Gustavo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"11:15";892,820,177;Jardim Flor da Montanha;Kate;Marcia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"12:15";892,825,692;Barra da Tijuca;Marco;Amarildo;"5";false;false;false;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"13:30";892,815,913;Moema;Carla;Giovana;"5";false;true;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"13:30";892,824,539;Vila Mariana;Roberto;Sandro;"3";false;false;false;false;false;false;false;true;false;
"2018-05-12";"2018-05-12";"9:30";892,825,768;Aclimação;Vitor;José;"5";true;true;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"11:00";892,823,538;Barra da Tijuca;Daniel;Irnaas;"5";false;true;true;false;true;false;false;false;false;
"2018-05-12";"5/12/2018";"12:30";892,810,875;Centro;Hernán;Kleber;"2";false;false;false;false;false;false;false;false;false;cozinha horrível
"2018-05-12";"2018-05-12";"11:45";892,807,076;Vila Mariana;Fernanda;Claudir;"5";true;false;false;false;true;false;false;false;false;
"2018-05-12";"2018-05-12";"12:30";892,824,539;Vila Mariana;Fernanda;Sandro;"4";false;false;false;false;false;false;true;false;false;
"2018-05-12";"5/12/2018";"13:30";892,819,286;Vila Mariana;Fernanda;José;"4";false;false;false;false;false;false;false;false;false;quarto pequeno
"2018-05-12";"2018-05-12";"12:00";892,807,077;Vila Mariana;Fernanda;Claudir;"5";true;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"11:30";892,825,015;Vila Mariana;Fernanda;Claudir;"5";true;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"10:45";892,828,118;Jardim Vila Mariana;Fateh;José;"5";false;false;true;true;true;false;false;false;false;
"2018-05-12";"5/12/2018";"13:45";892,826,310;Santa Cecília;Luis;Raimundo;"5";true;true;true;true;true;false;false;false;false;ótimo
"2018-05-12";"2018-05-12";"13:30";892,827,115;Aclimação;Gabriella;Sandro;"5";true;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"9:30";892,827,323;Vila Uberabinha;Fernanda;Werner;"5";true;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"12:00";892,821,333;Bela Vista;Caroline;Marcelo;"5";false;true;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"13:30";892,819,627;Umuarama;Sthéfany;Joscelin;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-05-12";"2018-05-12";"12:45";892,827,284;Umuarama;Sthéfany;Joscelin;"4";false;false;false;false;false;true;false;true;false;
"2018-05-12";"2018-05-12";"14:30";892,810,450;Presidente Altino;Sthéfany;Joscelin;"5";true;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"11:00";892,795,765;Indianópolis;Elena;Claudia;"5";true;true;true;true;true;false;false;false;false;
"2018-05-12";"2018-05-12";"11:45";892,823,525;Indianópolis;Elena;Giovana;"4";false;false;false;false;false;false;false;true;false;
